Date,Open,High,Low,Close,Volume
2011-10-13,120.0400009,120.8700027,119.1200027,120.5100021,212538800
2011-10-14,121.9100037,122.5999985,121.2300034,122.5699997,211397600
2011-10-17,121.9899979,122.5500031,119.9300003,120.2300034,202311600
2011-10-18,120.1399994,123.5,119.1999969,122.5800018,318857900
2011-10-19,122.3799973,123.0800018,120.7099991,121.1299973,226601300
2011-10-20,121.4300003,122.0999985,119.8199997,121.6600037,262075600
2011-10-21,123.0899963,124.1200027,122.7200012,123.9700012,278999400
2011-10-24,124.1699982,125.8000031,124.0599976,125.4899979,203215600
2011-10-25,124.8899994,124.9499969,122.7799988,123.0500031,268596800
2011-10-26,124.3499985,124.7699966,122.2099991,124.3000031,289053800
2011-10-27,127.6299973,129.4199982,126.6100006,128.6300049,393220200
2011-10-28,128.0,128.8500061,127.8000031,128.6000061,225906500
2011-10-31,127.1600037,128.6199951,125.3199997,125.5,228146700
2011-11-01,122.0299988,123.5100021,121.5199966,122.0,416565800
2011-11-02,123.8300018,124.4000015,122.7900009,123.9899979,244717600
2011-11-03,125.2699966,126.5,123.5999985,126.25,291174800
2011-11-04,125.2300034,125.6999969,124.0100021,125.4800034,249401600
2011-11-07,125.3899994,126.3899994,124.1999969,126.2600021,196617200
2011-11-08,126.9199982,128.0200043,125.7099991,127.8799973,224426300
2011-11-09,124.8899994,125.8000031,122.8600006,123.1600037,337982000
2011-11-10,124.7900009,124.9400024,123.0199966,124.3199997,231866500
2011-11-11,125.8300018,126.9899979,125.7900009,126.6600037,189924400
2011-11-14,126.1900024,127.4499969,124.9199982,125.4599991,159258300
2011-11-15,125.1699982,126.75,124.7200012,126.0800018,184709400
2011-11-16,124.8099976,126.3399963,123.9000015,124.0800018,235782500
2011-11-17,123.8499985,124.1600037,121.2300034,122.1100006,331219600
2011-11-18,122.5,122.75,121.4700012,121.9800034,215580400
2011-11-21,120.1999969,120.3499985,118.6500015,119.6600037,229611600
2011-11-22,119.4000015,120.0999985,118.5199966,119.1900024,216494900
2011-11-23,118.0699997,119.1900024,116.5599976,116.5599976,224329100
2011-11-25,116.3799973,117.6999969,116.1999969,116.3399963,99557000
2011-11-28,119.5400009,120.1800003,118.8199997,119.7099991,210686000
2011-11-29,120.0500031,121.0,119.6100006,120.0500031,199241500
2011-11-30,123.4899979,125.2200012,120.0,124.9899979,324439500
2011-12-01,124.8499985,125.6399994,124.4300003,124.9700012,176954800
2011-12-02,126.1200027,126.5,124.7799988,124.8600006,221109700
2011-12-05,126.8399963,127.1800003,125.4400024,126.2200012,225263900
2011-12-06,126.2099991,127.1100006,125.7600021,126.2600021,178842100
2011-12-07,125.8399963,127.2600021,124.9700012,126.7300034,237802500
2011-12-08,125.9000015,126.1800003,123.6500015,123.9499969,240862800
2011-12-09,124.5100021,126.3700027,124.4000015,126.0500031,209111400
2011-12-12,124.9499969,124.9700012,123.1600037,124.2099991,215826100
2011-12-13,124.8600006,125.5699997,122.4499969,123.0500031,245159800
2011-12-14,122.5599976,123.0299988,121.4700012,121.7399979,238618800
2011-12-15,123.0299988,123.1999969,121.9899979,122.1800003,199109200
2011-12-16,122.2300034,122.9499969,121.3000031,121.5899963,220481400
2011-12-19,122.0599976,122.3199997,120.0299988,120.2900009,183903000
2011-12-20,122.1800003,124.1399994,120.3700027,123.9300003,225418100
2011-12-21,123.9300003,124.3600006,122.75,124.1699982,194230900
2011-12-22,124.6299973,125.4000015,124.2300034,125.2699966,119465400
2011-12-23,125.6699982,126.4300003,125.4100037,126.3899994,92187200
2011-12-27,126.1699982,126.8199997,126.0599976,126.4899979,86075700
2011-12-28,126.5100021,126.5299988,124.7300034,124.8300018,119107100
2011-12-29,125.2399979,126.25,124.8600006,126.1200027,123507200
2011-12-30,126.0199966,126.3300018,125.5,125.5,95599000
2012-01-03,127.7600021,128.3800049,127.4300003,127.5,193697900
2012-01-04,127.1999969,127.8099976,126.7099991,127.6999969,127186500
2012-01-05,127.0100021,128.2299957,126.4300003,128.0399933,173895000
2012-01-06,128.1999969,128.2200012,127.2900009,127.7099991,148050000
2012-01-09,128.0,128.1799927,127.4100037,128.0200043,99530200
2012-01-10,129.3899994,129.6499939,128.9499969,129.1300049,115282000
2012-01-11,128.7299957,129.3699951,128.5200043,129.1999969,111540700
2012-01-12,129.5700073,129.6999969,128.5399933,129.5099945,118983700
2012-01-13,128.6399994,129.0500031,127.7200012,128.8399963,179836200
2012-01-17,130.0800018,130.3200073,128.8999939,129.3399963,132209200
2012-01-18,129.3099976,130.8399963,129.0800018,130.7700043,163395200
2012-01-19,131.2200012,131.5700073,130.8000031,131.4600067,126328900
2012-01-20,131.2400055,131.9499969,130.9199982,131.9499969,138230200
2012-01-23,131.5099945,132.25,130.9799957,131.6100006,129295800
2012-01-24,130.8000031,131.5,130.6000061,131.4600067,103083300
2012-01-25,131.2599945,132.8699951,130.75,132.5599976,198613200
2012-01-26,133.1499939,133.3999939,131.3600006,131.8800049,184880500
2012-01-27,131.2400055,132.0500031,131.1499939,131.8200073,135259100
2012-01-30,130.5099945,131.4400024,130.0599976,131.3699951,147311800
2012-01-31,132.0200043,132.1799927,130.6799927,131.3200073,157212000
2012-02-01,132.2899933,133.1399994,132.1300049,132.4700012,166234500
2012-02-02,132.7299957,133.0200043,132.2100067,132.6799927,113090400
2012-02-03,134.0,134.6199951,133.7700043,134.5399933,160598500
2012-02-06,133.9799957,134.5099945,133.8300018,134.4499969,107694500
2012-02-07,134.1699982,135.0200043,133.6399994,134.7899933,135528100
2012-02-08,134.8600006,135.2200012,134.3099976,135.1900024,139361400
2012-02-09,135.4100037,135.5899963,134.5599976,135.3600006,148602900
2012-02-10,134.1600037,134.4700012,133.8399963,134.3600006,167907500
2012-02-13,135.3200073,135.5200043,134.7400055,135.3600006,115841900
2012-02-14,135.0,135.2700043,134.25,135.1900024,165329500
2012-02-15,135.6300049,135.8300018,134.2899933,134.5599976,195195100
2012-02-16,134.5700073,136.1699982,134.3300018,136.0500031,186567800
2012-02-17,136.5200043,136.6300049,135.9600067,136.4100037,129869400
2012-02-21,136.7299957,137.0500031,136.0500031,136.4700012,134042300
2012-02-22,136.2599945,136.5500031,135.7899933,136.0299988,124455300
2012-02-23,135.9600067,136.7299957,135.5,136.6300049,137704300
2012-02-24,136.9299927,137.1999969,136.6300049,136.9299927,105539100
2012-02-27,136.0200043,137.5299988,135.8000031,137.1600037,145728900
2012-02-28,137.1999969,137.7200012,136.9299927,137.5599976,129355900
2012-02-29,137.7599945,138.1900024,136.5399933,137.0200043,185934700
2012-03-01,137.3099976,137.9900055,136.9299927,137.7299957,145023500
2012-03-02,137.6399994,137.8200073,137.0,137.3099976,120638300
2012-03-05,137.1000061,137.1999969,136.2799988,136.75,140765000
2012-03-06,135.3500061,135.4299927,134.3600006,134.75,202129900
2012-03-07,135.0599976,135.9100037,134.9299927,135.6900024,143692200
2012-03-08,136.5200043,137.3200073,136.2400055,137.0399933,116968900
2012-03-09,137.3000031,137.9299927,137.1300049,137.5700073,122836800
2012-03-12,137.5500031,137.7599945,137.0899963,137.5800018,104003500
2012-03-13,138.3200073,140.1300049,138.0899963,140.0599976,184090500
2012-03-14,140.1000061,140.4499969,139.4799957,139.9100037,145163600
2012-03-15,140.1199951,140.7799988,139.7599945,140.7200012,165118500
2012-03-16,140.3600006,140.4799957,140.0,140.3000031,152893500
2012-03-19,140.2100067,141.2799988,140.1100006,140.8500061,125291100
2012-03-20,140.0500031,140.6100006,139.6399994,140.4400024,121729700
2012-03-21,140.5200043,140.6499939,139.9199982,140.2100067,122388400
2012-03-22,139.1799927,139.5500031,138.7400055,139.1999969,135216700
2012-03-23,139.3200073,139.8099976,138.5500031,139.6499939,120521000
2012-03-26,140.6499939,141.6100006,140.6000061,141.6100006,120164000
2012-03-27,141.7400055,141.8300018,141.0800018,141.1699982,119868500
2012-03-28,141.1000061,141.3200073,139.6399994,140.4700012,148562100
2012-03-29,139.6399994,140.4900055,139.0899963,140.2299957,164963700
2012-03-30,140.9199982,141.0500031,140.0500031,140.8099976,135486800
2012-04-02,140.6399994,142.2100067,140.3600006,141.8399963,151741100
2012-04-03,141.6399994,141.8800049,140.4299927,141.2599945,155806700
2012-04-04,140.2200012,140.3399963,139.3399963,139.8600006,146896000
2012-04-05,139.3800049,140.1999969,139.2599945,139.7899933,137439400
2012-04-09,138.0299988,139.8399963,137.8399963,138.2200012,127555900
2012-04-10,137.9499969,138.3399963,135.7599945,135.8999939,235360300
2012-04-11,137.2899933,137.5399933,136.75,137.0,154133000
2012-04-12,137.1300049,138.8999939,137.0299988,138.7899933,154321500
2012-04-13,138.4700012,138.8200073,137.0099945,137.1399994,169246700
2012-04-16,137.8399963,138.0399933,136.5800018,137.0500031,147825300
2012-04-17,137.8399963,139.3600006,137.6999969,139.0800018,147877600
2012-04-18,138.4600067,139.0800018,138.3800049,138.6100006,123884200
2012-04-19,138.6300049,139.1499939,137.0700073,137.7200012,198666700
2012-04-20,138.3300018,138.8300018,137.8699951,137.9499969,143199600
2012-04-23,136.5399933,136.9100037,135.9400024,136.7899933,171844900
2012-04-24,136.9100037,137.6600037,136.8000031,137.3099976,137484200
2012-04-25,138.6499939,139.25,138.5299988,139.1900024,150252200
2012-04-26,138.8899994,140.3200073,138.8099976,140.1600037,136291600
2012-04-27,140.5800018,140.7899933,139.8000031,140.3899994,130725000
2012-04-30,140.1100006,140.2100067,139.4900055,139.8699951,115092200
2012-05-01,139.7899933,141.6600037,139.6300049,140.7400055,138832200
2012-05-02,139.9199982,140.4600067,139.4600067,140.3200073,121081000
2012-05-03,140.3399963,140.4499969,138.9900055,139.25,143759700
2012-05-04,138.5200043,139.3000031,136.9199982,137.0,193927300
2012-05-07,136.5099945,137.5599976,136.4600067,137.1000061,127765900
2012-05-08,136.2799988,136.7700043,134.9199982,136.5500031,213377700
2012-05-09,135.1000061,136.6100006,134.4900055,135.7400055,220752500
2012-05-10,136.6799927,136.8500061,135.7100067,136.0200043,150600000
2012-05-11,135.1699982,136.8699951,135.1100006,135.6100006,153032400
2012-05-14,134.3099976,135.6100006,133.9100037,134.1100006,163910000
2012-05-15,134.0200043,134.8099976,133.1300049,133.3399963,207629300
2012-05-16,133.9400024,134.5500031,132.8000031,132.8300018,207265500
2012-05-17,132.8600006,133.0200043,130.7899933,130.8600006,247992900
2012-05-18,131.3699951,131.6000061,129.5500031,129.7400055,319615900
2012-05-21,130.1600037,132.0200043,129.9499969,131.9700012,177861100
2012-05-22,132.3099976,133.2299957,131.3399963,132.1999969,197531200
2012-05-23,131.25,132.4600067,129.9900055,132.2700043,204958400
2012-05-24,132.6300049,132.8399963,131.4199982,132.5299988,167357600
2012-05-25,132.4799957,132.8500061,131.7799988,132.1000061,135465600
2012-05-29,133.1600037,133.9299927,131.1699982,133.6999969,152883500
2012-05-30,132.5599976,133.6900024,131.4900055,131.7599945,162370400
2012-05-31,131.7100067,132.4499969,130.3399963,131.4700012,196186000
2012-06-01,129.4100037,131.5,128.1600037,128.1600037,253240900
2012-06-04,128.3899994,128.7400055,127.1399994,128.1000061,202545800
2012-06-05,127.8499985,129.2599945,127.7799988,129.0700073,164149400
2012-06-06,129.9700012,132.0299988,129.9299927,131.9700012,184202800
2012-06-07,133.4700012,133.5299988,131.7799988,132.0500031,184772700
2012-06-08,131.7100067,133.1300049,131.2899933,133.1000061,143915400
2012-06-11,134.1699982,134.25,131.2799988,131.4100037,169756100
2012-06-12,131.7899933,133.0099945,131.1600037,132.9199982,181931800
2012-06-13,132.5299988,133.3600006,131.6199951,132.0700073,172223900
2012-06-14,132.3399963,134.0,131.9799957,133.4700012,230615500
2012-06-15,133.3800049,134.2599945,133.1000061,134.1399994,169444500
2012-06-18,133.5800018,134.7299957,133.2799988,134.3999939,131360900
2012-06-19,135.0800018,136.25,134.3699951,135.6999969,137382600
2012-06-20,135.7100067,136.1000061,134.2700043,135.4799957,206451800
2012-06-21,135.6399994,135.7799988,132.3300018,132.4400024,205272200
2012-06-22,133.1300049,133.7100067,132.6199951,133.4600067,130029200
2012-06-25,132.0500031,132.1000061,130.8500061,131.3200073,146375700
2012-06-26,131.6999969,132.3800049,130.9299927,131.9799957,141634000
2012-06-27,132.4199982,133.4299927,131.9700012,133.1699982,108088000
2012-06-28,132.2899933,132.9900055,131.2799988,132.7899933,169242100
2012-06-29,135.1999969,136.2700043,134.8500061,136.1000061,212250900
2012-07-02,136.4799957,136.6499939,135.5200043,136.5099945,129524500
2012-07-03,136.4799957,137.5099945,136.3399963,137.4100037,80450000
2012-07-05,136.8999939,137.8000031,136.2899933,136.7899933,126177500
2012-07-06,135.4700012,135.7700043,134.8500061,135.4900055,151192100
2012-07-09,135.3800049,135.5700073,134.6999969,135.3200073,103780500
2012-07-10,136.0099945,136.2299957,133.6799927,134.1399994,167884800
2012-07-11,134.2100067,134.6000061,133.3800049,134.1600037,141733400
2012-07-12,133.3800049,134.2299957,132.6000061,133.5099945,143583200
2012-07-13,133.8600006,135.8899994,133.8399963,135.75,129642600
2012-07-16,135.4400024,135.8300018,134.8999939,135.4299927,97525200
2012-07-17,135.9700012,136.6399994,134.5500031,136.3600006,138860300
2012-07-18,136.0399933,137.6399994,135.9600067,137.3699951,113349700
2012-07-19,137.6499939,138.1799927,137.2100067,137.7299957,129847300
2012-07-20,136.9499969,137.1600037,136.3200073,136.4700012,142904500
2012-07-23,134.4700012,136.3800049,133.8399963,135.0899963,145210900
2012-07-24,135.1900024,135.25,133.0299988,133.9299927,173301200
2012-07-25,134.2100067,134.5599976,133.25,133.9600067,129122300
2012-07-26,135.8899994,136.4600067,135.2599945,136.1699982,156526500
2012-07-27,136.8899994,139.0700073,136.1399994,138.6799927,236768900
2012-07-30,138.5200043,139.3399963,138.2700043,138.6799927,106782000
2012-07-31,138.4900055,138.8699951,137.7100067,137.7100067,120575900
2012-08-01,138.6999969,138.7299957,137.3999939,137.5899963,138293800
2012-08-02,136.5500031,137.5700073,135.5800018,136.6399994,199556600
2012-08-03,138.5599976,139.6399994,136.6799927,139.3500061,157825000
2012-08-06,139.7200012,140.1699982,139.5599976,139.6199951,86326200
2012-08-07,140.1799927,140.9199982,140.0299988,140.3200073,109545100
2012-08-08,139.8500061,140.6499939,139.8099976,140.4900055,89754700
2012-08-09,140.2899933,140.8899994,140.1499939,140.6100006,90291700
2012-08-10,140.0399933,140.8899994,139.8099976,140.8399963,99792700
2012-08-13,140.6000061,140.8399963,140.0399933,140.7700043,79426900
2012-08-14,141.2899933,141.3800049,140.3699951,140.7899933,102379400
2012-08-15,140.6399994,141.1900024,140.5500031,140.9499969,71085900
2012-08-16,141.1499939,142.1600037,140.8000031,141.9900055,112014200
2012-08-17,142.2299957,142.3000031,141.8600006,142.1799927,90813700
2012-08-20,141.9799957,142.2200012,141.5899963,142.1900024,78255700
2012-08-21,142.5399933,143.0899963,141.4499969,141.7599945,105581100
2012-08-22,141.3999939,142.0500031,141.0700073,141.8200073,133243500
2012-08-23,141.4700012,141.4799957,140.4400024,140.6600037,111466400
2012-08-24,140.3099976,141.8300018,140.2200012,141.5099945,99481200
2012-08-27,141.8899994,142.0800018,141.3399963,141.5399933,68785900
2012-08-28,141.1799927,141.8399963,140.9700012,141.3999939,75689600
2012-08-29,141.5200043,141.8899994,141.1199951,141.5099945,65421300
2012-08-30,140.8999939,140.9400024,140.1900024,140.4900055,96589900
2012-08-31,141.2899933,141.8200073,140.3600006,141.1600037,151970400
2012-09-04,141.0399933,141.4600067,140.1300049,141.0299988,120226200
2012-09-05,141.0899963,141.4700012,140.6300049,140.9100037,100660300
2012-09-06,141.7599945,143.7799988,141.75,143.7700043,158272500
2012-09-07,144.0099945,144.3899994,143.8800049,144.3300018,107272100
2012-09-10,144.1900024,144.4400024,143.4600067,143.5099945,86458500
2012-09-11,143.6000061,144.3699951,143.5599976,143.9100037,88760000
2012-09-12,144.3899994,144.5500031,143.8999939,144.3899994,87640900
2012-09-13,144.3699951,147.0399933,143.9900055,146.5899963,225470200
2012-09-14,146.8800049,148.1100006,146.7599945,147.2400055,169777000
2012-09-17,146.9400024,147.1900024,146.3699951,146.7400055,119427800
2012-09-18,146.4900055,146.8099976,146.25,146.6199951,98326600
2012-09-19,146.7899933,147.1699982,146.4100037,146.6999969,128318300
2012-09-20,146.0299988,146.7899933,145.6300049,146.7100067,154009800
2012-09-21,146.6399994,146.6699982,145.8099976,145.8699951,108737500
2012-09-24,145.1499939,145.9799957,145.0399933,145.6499939,95682000
2012-09-25,145.9600067,146.2400055,144.0599976,144.1000061,133165200
2012-09-26,144.0700073,144.1100006,142.9499969,143.2899933,146502200
2012-09-27,143.8899994,144.9700012,143.5099945,144.6399994,111830300
2012-09-28,144.0899963,144.5599976,143.4600067,143.9700012,150696100
2012-10-01,144.5200043,145.6900024,144.0099945,144.3500061,135911200
2012-10-02,144.9199982,145.1499939,143.8300018,144.5,113422200
2012-10-03,144.8899994,145.4299927,144.1300049,145.0899963,121283100
2012-10-04,145.6399994,146.3399963,145.4400024,146.1300049,124311600
2012-10-05,146.9100037,147.1600037,145.6999969,146.1399994,124842100
2012-10-08,145.6000061,146.1199951,145.3099976,145.6399994,78415400
2012-10-09,145.5299988,145.6499939,144.1499939,144.1999969,148872900
2012-10-10,144.1799927,144.3200073,143.0899963,143.2799988,124247500
2012-10-11,144.2799988,144.4900055,143.3300018,143.3600006,123601500
2012-10-12,143.4600067,143.9499969,142.5800018,142.8899994,124181900
2012-10-15,143.2299957,144.2299957,142.7700043,144.0800018,107689100
2012-10-16,144.7599945,145.6399994,144.6600037,145.5399933,108815500
2012-10-17,145.6399994,146.3200073,145.4199982,146.1999969,128834100
2012-10-18,145.8200073,146.5200043,145.3300018,145.8200073,148108500
2012-10-19,145.5500031,145.5599976,143.0500031,143.3899994,185645200
2012-10-22,143.1499939,143.6699982,142.2799988,143.4100037,125578600
2012-10-23,141.8600006,142.0599976,140.8300018,141.4199982,192056300
2012-10-24,141.9299927,142.1000061,140.8000031,141.0200043,120179400
2012-10-25,142.0200043,142.2799988,140.5700073,141.4299927,134457400
2012-10-26,141.3000031,141.8399963,140.3899994,141.3500061,146023500
2012-10-31,141.8500061,142.0299988,140.6799927,141.3500061,103438500
2012-11-01,141.6499939,143.0099945,141.5200043,142.8300018,100995600
2012-11-02,143.6799927,143.7200012,141.4100037,141.5599976,137702200
2012-11-05,141.3500061,142.1699982,140.9299927,141.8500061,98378500
2012-11-06,142.2799988,143.5200043,142.1300049,142.9600067,107068100
2012-11-07,141.6600037,141.6799927,139.0599976,139.7200012,264304500
2012-11-08,139.6999969,140.4100037,137.9299927,138.0399933,181517300
2012-11-09,137.6199951,139.4400024,137.5500031,138.1600037,201055300
2012-11-12,138.5899963,138.8099976,137.9600067,138.2700043,97677500
2012-11-13,137.5399933,139.25,137.3600006,137.7899933,123018300
2012-11-14,138.2100067,138.4299927,135.6199951,135.9299927,191505000
2012-11-15,135.9799957,136.4900055,135.1799927,135.6999969,178128400
2012-11-16,135.8999939,136.6399994,134.6999969,136.3699951,239483900
2012-11-19,137.8999939,139.1499939,136.4100037,139.1300049,151495800
2012-11-20,138.9100037,139.4199982,138.0800018,139.1900024,119807400
2012-11-21,139.3099976,139.5700073,139.0299988,139.4499969,81710800
2012-11-23,140.1300049,141.3999939,140.0399933,141.3500061,65409200
2012-11-26,140.6499939,141.3600006,140.1900024,141.0500031,100124400
2012-11-27,140.9100037,141.3899994,140.2400055,140.3300018,128646200
2012-11-28,139.7599945,141.5399933,139.0,141.4600067,177086500
2012-11-29,141.9900055,142.5099945,141.3699951,142.1199951,151085900
2012-11-30,142.1399994,142.4199982,141.6600037,142.1499939,136568300
2012-12-03,142.8000031,142.9199982,141.3399963,141.4499969,124656300
2012-12-04,141.4400024,141.8699951,140.8699951,141.25,127512200
2012-12-05,141.3699951,142.1600037,140.3699951,141.5,147300500
2012-12-06,141.3699951,142.0399933,141.1600037,141.9799957,103220600
2012-12-07,142.5299988,142.6900024,141.6699982,142.4100037,108726400
2012-12-10,142.2100067,142.8099976,142.1499939,142.4700012,98840700
2012-12-11,143.0599976,144.1100006,142.9900055,143.4400024,152570400
2012-12-12,144.0,144.5500031,143.3099976,143.5099945,145880100
2012-12-13,143.4199982,143.8300018,142.2700043,142.6300049,135715000
2012-12-14,142.3200073,142.5800018,141.8800049,142.1000061,137701700
2012-12-17,142.4700012,143.8500061,142.4299927,143.7700043,143238200
2012-12-18,144.0,145.5,143.7899933,145.3699951,177762800
2012-12-19,145.5299988,145.5800018,144.2400055,144.2899933,150895400
2012-12-20,144.3800049,145.1399994,143.9799957,145.1199951,168487000
2012-12-21,142.1699982,144.0899963,141.9400024,142.7899933,245883800
2012-12-24,142.4799957,142.5599976,142.1900024,142.3500061,53874600
2012-12-26,142.6399994,142.7100067,141.3500061,141.75,106947700
2012-12-27,141.7899933,142.0800018,139.9199982,141.5599976,167920600
2012-12-28,140.6399994,141.4199982,139.8699951,140.0299988,148806700
2012-12-31,139.6600037,142.5599976,139.5399933,142.4100037,243935200
2013-01-02,145.1100006,146.1499939,144.7299957,146.0599976,192059000
2013-01-03,145.9900055,146.3699951,145.3399963,145.7299957,144761800
2013-01-04,145.9700012,146.6100006,145.6699982,146.3699951,116817700
2013-01-07,145.8500061,146.1100006,145.4299927,145.9700012,110002500
2013-01-08,145.7100067,145.9100037,144.9799957,145.5500031,121265100
2013-01-09,145.8699951,146.3200073,145.6399994,145.9199982,90745600
2013-01-10,146.7299957,147.0899963,145.9700012,147.0800018,130735400
2013-01-11,147.0399933,147.1499939,146.6100006,147.0700073,113917300
2013-01-14,146.8899994,147.0700073,146.4299927,146.9700012,89567200
2013-01-15,146.2899933,147.2100067,146.1999969,147.0700073,93172600
2013-01-16,146.7700043,147.2799988,146.6100006,147.0500031,104849500
2013-01-17,147.6999969,148.4199982,147.1499939,148.0,133833500
2013-01-18,147.9700012,148.4900055,147.4299927,148.3300018,169906000
2013-01-22,148.3300018,149.1300049,147.9799957,149.1300049,111797300
2013-01-23,149.1300049,149.5,148.8600006,149.3699951,104596100
2013-01-24,149.1499939,150.1399994,149.0099945,149.4100037,146426400
2013-01-25,149.8800049,150.25,149.3699951,150.25,147211600
2013-01-28,150.2899933,150.3300018,149.5099945,150.0700073,113357700
2013-01-29,149.7700043,150.8500061,149.6699982,150.6600037,105694400
2013-01-30,150.6399994,150.9400024,149.9299927,150.0700073,137447700
2013-01-31,149.8899994,150.3800049,149.6000061,149.6999969,108975800
2013-02-01,150.6499939,151.4199982,150.3899994,151.2400055,131173000
2013-02-04,150.3200073,151.2700043,149.4299927,149.5399933,159073600
2013-02-05,150.3500061,151.4799957,150.2899933,151.0500031,113912400
2013-02-06,150.5200043,151.2599945,150.4100037,151.1600037,138762800
2013-02-07,151.2100067,151.3500061,149.8600006,150.9600067,162490000
2013-02-08,151.2200012,151.8899994,151.2200012,151.8000031,103133700
2013-02-11,151.7400055,151.8999939,151.3899994,151.7700043,73775000
2013-02-12,151.7799988,152.3000031,151.6100006,152.0200043,65392700
2013-02-13,152.3300018,152.6100006,151.7200012,152.1499939,82322600
2013-02-14,151.6900024,152.4700012,151.5200043,152.2899933,80834300
2013-02-15,152.4299927,152.5899963,151.5500031,152.1100006,215226500
2013-02-19,152.3699951,153.2799988,152.1600037,153.25,95105400
2013-02-20,153.1399994,153.1900024,151.2599945,151.3399963,160574800
2013-02-21,150.9600067,151.4199982,149.9400024,150.4199982,183257000
2013-02-22,151.1499939,151.8899994,150.4900055,151.8899994,106356600
2013-02-25,152.6300049,152.8600006,149.0,149.0,245824800
2013-02-26,149.7200012,150.1999969,148.7299957,150.0200043,186596200
2013-02-27,149.8899994,152.3300018,149.7599945,151.9100037,150781900
2013-02-28,151.8999939,152.8699951,151.4100037,151.6100006,126866000
2013-03-01,151.0899963,152.3399963,150.4100037,152.1100006,170634800
2013-03-04,151.7599945,152.9199982,151.5200043,152.9199982,99010200
2013-03-05,153.6600037,154.6999969,153.6399994,154.2899933,121431900
2013-03-06,154.8399963,154.9199982,154.1600037,154.5,94469900
2013-03-07,154.6999969,154.9799957,154.5200043,154.7799988,86101400
2013-03-08,155.4600067,155.6499939,154.6600037,155.4400024,123477800
2013-03-11,155.3200073,156.0399933,155.1300049,156.0299988,83746800
2013-03-12,155.9199982,156.1000061,155.2100067,155.6799927,105755800
2013-03-13,155.7599945,156.1199951,155.2299957,155.8999939,92550900
2013-03-14,156.3099976,156.8000031,155.9100037,156.7299957,126329900
2013-03-15,155.8500061,156.0399933,155.3099976,155.8300018,138601100
2013-03-18,154.3399963,155.6399994,154.1999969,154.9700012,126704300
2013-03-19,155.3000031,155.5099945,153.5899963,154.6100006,167567300
2013-03-20,155.5200043,155.9499969,155.2599945,155.6900024,113759300
2013-03-21,154.7599945,155.6399994,154.1000061,154.3600006,128605000
2013-03-22,154.8500061,155.6000061,154.7299957,155.6000061,111163600
2013-03-25,156.0099945,156.2700043,154.3500061,154.9499969,151322300
2013-03-26,155.5899963,156.2299957,155.4199982,156.1900024,86856600
2013-03-27,155.2599945,156.2400055,155.0,156.1900024,99950600
2013-03-28,156.0899963,156.8500061,155.75,156.6699982,102932800
2013-04-01,156.5899963,156.9100037,155.6699982,156.0500031,99194100
2013-04-02,156.6100006,157.2100067,156.3699951,156.8200073,101504300
2013-04-03,156.9100037,157.0299988,154.8200073,155.2299957,154167400
2013-04-04,155.4299927,156.1699982,155.0899963,155.8600006,131885000
2013-04-05,153.9499969,155.3500061,153.7700043,155.1600037,159666000
2013-04-08,155.2700043,156.2200012,154.75,156.2100067,86571200
2013-04-09,156.5,157.3200073,155.9799957,156.75,101922200
2013-04-10,157.1699982,158.8699951,157.1300049,158.6699982,135711100
2013-04-11,158.6999969,159.7100067,158.5399933,159.1900024,110142500
2013-04-12,158.6799927,159.0399933,157.9199982,158.8000031,116359900
2013-04-15,158.0,158.1300049,155.1000061,155.1199951,217259000
2013-04-16,156.2899933,157.4900055,155.9100037,157.4100037,147507800
2013-04-17,156.2899933,156.3200073,154.2799988,155.1100006,226834800
2013-04-18,155.3699951,155.4100037,153.5500031,154.1399994,167583200
2013-04-19,154.5,155.5500031,154.1199951,155.4799957,149687600
2013-04-22,155.7799988,156.5399933,154.75,156.1699982,106553500
2013-04-23,156.9499969,157.9299927,156.1699982,157.7799988,166141300
2013-04-24,157.8300018,158.3000031,157.5399933,157.8800049,96781200
2013-04-25,158.3399963,159.2700043,158.1000061,158.5200043,131060600
2013-04-26,158.3300018,158.6000061,157.7299957,158.2400055,95918800
2013-04-29,158.6699982,159.6499939,158.4199982,159.3000031,88572800
2013-04-30,159.2700043,159.7200012,158.6100006,159.6799927,116010700
2013-05-01,159.3300018,159.4100037,158.1000061,158.2799988,138874200
2013-05-02,158.6799927,159.8899994,158.5299988,159.75,96407600
2013-05-03,161.1399994,161.8800049,159.7799988,161.3699951,144202300
2013-05-06,161.4900055,162.0099945,161.4199982,161.7799988,66882100
2013-05-07,162.1300049,162.6499939,161.6699982,162.6000061,90359200
2013-05-08,162.4199982,163.3899994,162.3300018,163.3399963,97419200
2013-05-09,163.2700043,163.6999969,162.4700012,162.8800049,106738600
2013-05-10,162.9900055,163.5500031,162.5099945,163.4100037,103203000
2013-05-13,163.1999969,163.8099976,162.8200073,163.5399933,81843200
2013-05-14,163.6699982,165.3500061,163.6699982,165.2299957,119000900
2013-05-15,164.9600067,166.4499969,164.9100037,166.1199951,120718500
2013-05-16,165.7799988,166.3600006,165.0899963,165.3399963,109913600
2013-05-17,165.9499969,167.0399933,165.7299957,166.9400024,129801000
2013-05-20,166.7799988,167.5800018,166.6100006,166.9299927,85071200
2013-05-21,167.0800018,167.8000031,166.5,167.1699982,95804200
2013-05-22,167.3399963,169.0700073,165.1699982,165.9299927,244031800
